text,label
"Due to rapid expansion , the market share of Tallink in term of passenger carriage through Tallinna Sadam Port of Tallinn total 55 percent in November against 45.7 percent in November 2005 .",2
"Stora Enso R share rise 1.20 pct to 11.84 eur , UPM-Kymmene be also drag higher , rise 1.68 pct to 17.56 eur and M-Real B add 2.38 pct to 4.30 eur .",2
Cash Flow from Operations for the most recent quarter also reach a eight year low .,0
"The stock price rise 70.0 ores or 0.9 % to close at SEK77 .65 , end a two-day streak of losses .",2
"Earnings per share ( EPS ) amount to EUR0 .98 , up from the loss of EUR0 .02 .",2
"Earnings per share ( EPS ) be EUR0 .03 , up from the loss of EUR0 .083 .",2
"Operating profit total EUR 0.4 mn , up from an operate loss of EUR 0.8 mn year-on-year .",2
"Operating profit total EUR 7.0 mn , up from a loss of EUR 4.0 mn in the second quarter of 2009 .",2
Operating result include non-recurring items rise to EUR 146mn from a loss of EUR 267mn in 2009 .,2
"Tiimari , the Finnish retailer , report to have geenrated quarterly revenues total EUR 1.3 mn in the 4th quarter 2009 , up from EUR 0.3 mn loss in 2008 .",2
"Earnings per share EPS amount to EUR0 .03 , up from the loss of EUR0 .08 .",2
"Operating profit total EUR 5.8 mn , up from a loss of EUR 1.7 mn in the fourth quarter of 2009 .",2
"Operating profit be EUR 0.6 mn , up from a loss of EUR 19mn a year earlier .",2
The investments and operational change enable additional optimisation of the work hours and thereby further cost save of some 7 % -9 % .,2
"Okmetic 's products be base on high-tech expertise that generate add value for customers , innovative product development and an extremely efficient production process .",2
"Shareholder 's full name and ID code : - Petri Ailus , bear 15.9.1966 For further information , please contact Isto Hantila , CEO , tel . +358 9 591 8342 .",1
"9 September 2010 - Finnish stationery and gift retailer Tiimari HEL : TII1V say today its net sales rise by 2 % year-on-year to EUR5 .7 m in August 2010 , drive by growth in Finland , while demand in the Baltics remain weak .",2
"By 14:29 CET on Monday , share in Bavarian Nordic have climb 1.21 % to DKK250 on the stock exchange in Copenhagen after have lose 7.41 % in the past month .",2
"For example , net sales increase by 5.9 % from the first quarter , and EBITDA increase from a negative EUR 0.2 mn in the first quarter of 2009 .",2
RISING cost have force package producer Huhtamaki to axe 90 job at its Hampshire manufacture plant .,0
"`` However , the rapidly increase cost and the strengthen of the euro be challenge for the whole industry , and they impact on our result . ``",0
"At this growth rate , pay off the national debt will be extremely painful .",0
Operating loss increase to EUR 17mn from a loss of EUR 10.8 mn in 2005 .,0
"The payment of 2.779 million litas in interest on a long-term loan provide by Ragutis ' majority shareholder , Estonia 's A . Le Coq , also add to the losses .",0
"At the moment , Valio be not worry , but if the ban continue for long , it may become quite a problem .",0
Sponda will record a profit from the sale of 8.5 mln euro ( $ 12.4 mln ) .,2
"Cencorp estimate that its net sales in the last quarter will be as earlier state , EUR4 .3 m to EUR5 .0 m , and operate profit ( EBIT ) be estimate to be positive .",2
`` Our customer have be satisfy with Basware Invoice Automation solution and extend the implementation to new geographies .,2
Repeats see 2008 EBITA above 18 pct of sales .,2
` By separate side businesses we will be able to faster expand and develop Tapro retail network .,2
"` Our strategic cooperation with Rentakran bring us new customers and already-working relationships with the authorities of the new territories , ' say Jarmo Laasanen , a senior manager at Cramo .",2
"`` After the share purchase be complete , finance will also be provide to expand Latvia 's broadband infrastructure and to develop new areas of business , include acquisitions of other company . ``",2
"`` In term of profitability and earn 2007 be the best year in our history , `` Chief Executive Veli-Matti Mattila say .",2
`` The Government have have a very professional approach in assess the offer .,2
"`` The margarine business have be put into good shape in the last two years , make it a natural addition to Bunge , which be look to leverage its position in the Central and Northern European market , `` Raisio CEO Matti Rihko say in a statement .",2
`` This be a win for all OEMs target to develop WiMAX products .,2
"A portion , $ 12.5 million , will be record as part of its winnings in a prior patent dispute with Finnish phone maker Nokia Oyj .",2
"Finnish electronics manufacture service company Elcoteq sign a cooperation agreement with a Japanese mobile phone manufacturer , bypass Elcoteq Tallinn , say Jan Kotka , CEO of Elcoteq Tallinn .",2
"According to A-Rehu 's Managing Director , Jouko Lahtinen , the project will stabilise cost and improve supply security .",2
"According to CEO Matti Karppinen , Frozen Foods post a good result in 2010 , as it do in 2009 .",2
"According to Viking Line 's Managing Director , Nils-Erik Eklund , the company 's Board of Directors be very satisfy with Viking Line 's performance .",2
Actions to improve operational efficiency and adjust operations be expect to deliver annualised permanent cost save of around EUR 4.5 million and will be effect mostly during the first half of 2010 .,2
"At the same time , sales development in Russia be boost by the open of Stockmann Nevsky Centre in St Petersburg .",2
"Benefon , a wireless and GPS technology company , will supply Karputer with its TWIG navigation platform , a GPS satellite navigation and voice guidance service .",2
"Biohit and VWR have be in close cooperation for a number of years in the US , where Biohit be one of VWR 's focus suppliers .",2
Combining this deep domain expertise with our Application Service Management ASM and outsource service offer have now prove to be a win combination .,2
Demand be brisk as expect and order level have remain high .,2
Espoon kaupunki award contract for personal care products .,2
"Exports account for 65.4 % of net sales , represent an all time record for the company .",2
Finland 's Poyry Energy have win a contract to advise builders of a new cogeneration power plant in Lithuania 's second-biggest city of Kaunas and to supervise the construction process .,2
"Finnish construction company YIT Oyj say on November 13 , 2007 it win a 70 mln euro $ 102.8 mln contract to construct the new office build for local property company Tapiola Real Estate Oy .",2
"In 2006 , Kone receive an order from Aker Yards to supply 43 customise elevators for the very first Genesis cruise ship which be schedule to be complete in 2009 .",2
"In addition to fireplace export , demand for line stone have exceed the level of the earlier part of the year and will continue to be clearly brisker for the remainder of the year .",2
Kalmar have be award a new 5-year contract to supply its Rough Terrain Container Handler RTCH .,2
Major Order in India Comptel Corporation have receive a significant long-term order for mediation and provision solutions be use by a lead operator in India .,2
Managing Director Kari Inkinen say that Sponda 's lease operations develop highly favourably .,2
Net cash flow from operations be expect to remain positive .,2
"Of the price , Kesko 's share be 10 mln euro $ 15.5 mln and it will recognize a gain of 4.0 mln euro $ 6.2 mln on the disposal which will be include in the result for the second quarter of 2008 .",2
Olvi have post a strong set of figure for the first six months of this year .,2
Operating profit improve by 27 % to EUR 579.8 mn from EUR 457.2 mn in 2006 .,2
Our standardise service have meet with a positive reception among our customers as well as at Itella .,2
Performance in the second half of 2009 exceed expectations .,2
Ponsse project the forest machine market to improve more than expect in 2010 from the previous year .,2
"Ragutis , which be base in Lithuania 's second-largest city Kaunas , boost its sales last year 22.3 per cent to 36.4 million liters .",2
"Raisio 's bid to buy Glisten be a `` win-win `` deal for both company , the chairman of the UK snack firm tell just-food today 10 February .",2
Stora Enso own 43 percent of Bergvik and earn therefore SEK 1.5 bn on the value appreciation .,2
Talvivaara also maintain its assumption of turn cash flow positive before the year end .,2
"Thanksto improvements in demand and the adjustments we have make , theutilization rat of Cramo 's fleet have substantiallyimproved . ``",2
The acquisition be expect to improve access to chrome ore resources in Turkey .,2
The aim be an annual improvement in Ruukki Construction 's operate profit of more than EUR 3 million USD 4.1 m start in 2009 .,2
The estimate synergy benefit be at least EUR7m annually .,2
The Group 's business be balance by its broad portfolio of sport and presence in all major market .,2
The objective of the plan measure be to achieve significant save in the next few years .,2
The rebuild be design to improve the machine ' performance and product quality .,2
"The transaction will have a positive impact of around EUR2m on earn , which Ruukki will recognize during the fourth quarter of this year .",2
"When the situation normalise , the company will be able to increase the amount of residential units for sale in St Petersburg and Moscow , in particular .",2
"` This be a repeat order to follow successfully instal 159 elevators in the same Delhi metro system , ' Kone spokeswoman tell Thomson Financial News .",2
`` Stonesoft see great promise in the future of IPv6 .,2
`` The combine activities will create value for shareholders and be good for our employees and customers .,2
