,text,label
385,Row erupts as Spain #39;s Aznar to appear before March 11 inquiry MADRID : A row erupted in Spain as members of the parliamentary inquiry into the March 11 Madrid train bombings voted to call former Spanish prime minister Jose Maria Aznar as a witness.,0
386,Chinese Advocates of Reform Seek Help From Deng's Spirit China's retired elders are using the 100th anniversary of Deng Xiaoping's birthday to emphasize the urgency of political reform.,0
387,"Braves Beat Astros 6-5 to Force Fifth Game HOUSTON - John Smoltz, Adam LaRoche and J.D. Drew saved the Atlanta Braves from another quick playoff exit...",0
388,Attacks force aid group from Iraq The international relief group Medecins Sans Frontieres is stopping its activities in Iraq because of  quot;escalating violence quot; in the country that is endangering its staff and other aid workers.,0
389,"Insurgents Target Iraqi Police; 59 Dead BAGHDAD, Iraq - Guerrillas bombed a Baghdad shopping street full of police recruits and fired on a police van north of the capital Tuesday in attacks that killed at least 59 people and struck at the heart of the U.S. strategy for fighting Iraq's escalating insurgency...",0
390,"Ganguly urges teammates to worry about matches, not records (AFP) AFP - Indian skipper Sourav Ganguly has asked his team to concentrate on the game rather than look for personal records during a two-Test series against Bangladesh.",0
391,"Afghan leader escapes attack rocket exploded near a helicopter carrying President Hamid Karzai yesterday, forcing him to abandon his trip and raising questions about how difficult it will be for him ",0
392,French Troops Deploy in Ivory Coast After Rioting  ABIDJAN (Reuters) - France deployed troops in the Ivory  Coast's main city on Sunday to protect its citizens from mob  violence which erupted overnight after French forces destroyed  most of the small West African nation's air force.,0
393,"9/13/04 - TERRORIST BOMBING IN INDONESIA Terrorists set off a bomb at the Australian embassy in Jakarta, Indonesia. At least nine people were killed and one-hundred-eighty wounded.",0
394,"Thailand Releases 1,100 Muslim Detainees More than 1,100 Muslims detained after a riot were freed Saturday, as the government tried to ease anger in Thailand #39;s restive south over the deaths of dozens of accused rioters - including 78 who perished in military custody.",0
395,U.S. Suspects Iran Is Making New Missiles (AP) AP - Interception of several technology shipments to Iran has bolstered U.S. suspicions that Iran is secretly developing an intercontinental ballistic missile that could threaten Europe and possibly the United States.,0
396,Kerry Says Bush Hiding Mobilization Plan (AP) AP - Democratic Sen. John Kerry on Friday accused the Bush administration of hiding a plan to mobilize more National Guard and Reserve troops after the election while glossing over a worsening conflict in Iraq.,0
397,"Belarus' President Announces Referendum (AP) AP - Belarusian President Alexander Lukashenko announced a referendum asking voters to remove term limits so he can seek five more years in office, a change that will almost certainly isolate him even more from foreign governments that have condemned his authoritarian rule.",0
398,Suicide Bombers Kill 20 Iraqi Security Personnel  BAGHDAD (Reuters) - Suicide bombers killed 20 members of  Iraq's fledgling security forces near a U.S. marine base west  of Baghdad and at a checkpoint north of the capital on Saturday  in a spate of guerrilla attacks across the country.,0
399,"Military Will March Front and Center at Inaugural Festivities (Los Angeles Times) Los Angeles Times - WASHINGTON  #8212; As he leaves the Capitol after taking the oath of office Jan. 20, President Bush is expected to exercise a familiar presidential prerogative  #8212; reviewing the troops.",0
400,"Devastating locusts spreading in Africa ROME -- Swarms of locusts that have devastated crops and pastures across West Africa may hit countries as far away as Pakistan, a UN agency said yesterday as it announced an intensified control campaign. The desert locusts are moving into southwest Libya, southern Algeria, and the borders of Morocco, the Rome-based UN Food and Agriculture Organization said. Other swarms were ...",0
401,A question of trust for Mr Paisley Two years ago the very idea that the Rev Ian Paisley of the Democratic Unionist party and Gerry Adams of Sinn Fin could sign up to a peace deal in Northern Ireland would have seemed sheer fantasy.,0
402,"Abbas, Barghouthi Running Even in Palestinian Poll  JERUSALEM (Reuters) - Former Prime Minister Mahmoud Abbas  and jailed grassroots leader Marwan Barghouthi are  neck-and-neck in the Palestinian presidential election race to  replace Yasser Arafat, an opinion poll showed Monday.",0
403,High Court Considers Medical Marijuana Case (Reuters) Reuters - Several U.S. Supreme Court justices\expressed reservations on Monday about allowing medical\marijuana for sick patients whose doctors have recommended they\smoke it for pain.,0
404,"Myanmar junta frees  #39;number two #39; political prisoner Yangon, Nov. 20: Myanmar #39;s Military Government has freed the country #39;s second most prominent political prisoner, student democracy leader Min Ko Naing, an Opposition party spokesman said today.",0
405,"Ozone 'link' to premature deaths High levels of  may be killing off people living in cities around the world, experts suspect.",0
406,"Two Italian women kidnapped in Baghdad An Italian aid organisation said on Monday that two Italian women were kidnapped from its office in Baghdad. The women, Simona Pari and Simona Torretta, both 29, worked for an NGO called  quot;Un Ponte Per... quot; (A ",0
407,"Generals See Gains From Iraq Offensives Despite a sense of progress, U.S. military commanders predict no easy victory in pressing the attack against the country's fierce insurgency and remain particularly concerned about a rising campaign of intimidation.",0
408,SF  #39;bringing bug device to talks #39; Sinn Fein has said its delegation will bring the listening device found in its Belfast headquarters to Leeds Castle in Kent where the political parties will assemble for talks.,0
409,"In Africa, Free Schools Feed a Different Hunger Millions of children have poured into schools as country after country has made primary education free.",0
410,"A Sign From Beijing? Hong Kong Chief Shelves the Security Law Hong Kong #39;s chief executive, Tung Chee-hwa, ruled out on Thursday trying to pass internal security legislation any time soon, a strong sign that his backers in Beijing ",0
411,"Marines Celebrate Thanksgiving in Iraq (AP) AP - Lt. Sven Jensen's U.S. Marines unit survived for weeks on military rations while living rough in Iraq's Fallujah, so he wrangled a truck Thursday and drove his men to the rear for a rare treat: Thanksgiving turkey and cranberry sauce.",0
412,"Bush Seeks  #36;2 Billion in Hurricane Aid (AP) AP - President Bush will ask Congress for  #36;2 billion to help victims of Hurricane Charley, the White House said Friday.",0
413,"Ex-Venezuelan Police Chiefs Seek Asylum Two former Caracas police chiefs requested asylum at El Salvador's embassy Friday amid investigations into their handling of violent 2002 protests that left 19 people dead, their lawyer said.",0
414,"Attacks On Foreigners In Saudi Arabia Since 1995 RIYADH, Sept 26 (AFP) - A Frenchman who was shot dead in the port city of Jeddah early Sunday is the latest victim in a series of militant attacks in Saudi Arabia.",0
415,"Bombs explode at Argentine banks branches of US giant Citibank, killing one security guard and injuring a bomb squad officer.  quot;The government is asking people not to touch any packages and to call the police if they find them.",0
416,"Belgian PM in Hospital After Car Accident -Agency (Reuters) Reuters - Belgian Prime Minister Guy Verhofstadt\was taken to hospital late on Tuesday after a car accident,\Belga news agency reported.",0
417,"Blair admits British troops may stay in US area for months Tony Blair admitted yesterday that British troops could be in the American-controlled area of Iraq for months, contradicting assurances from his Defence Secretary that ",0
418,"Congo VP Boycots National Unity Government (AP) AP - One of Congo's four vice presidents announced Monday he was boycotting the country's national unity government, saying genocide was being committed against his ethnic Tutsi kinsmen and questioning the success of peace accords ending the country's civil war.",0
419,"Army Probes if Iraq Unit Refused Mission WASHINGTON - The Army is investigating up to 19 members of a supply platoon in Iraq who refused to go on a convoy mission, the military said Friday. Relatives of the soldiers said the troops considered the mission too dangerous, in part because their vehicles were in such poor shape...",0
